runner_name,gender,elo,rank
laura range,F,339.12609271521694,1878
josh conner,M,339.0122840612173,2239
justine bello,F,338.76656987228785,1879
ben ohman,M,338.74976067204085,2240
jason friedman,M,338.67958247205615,2241
catherine tilford,F,338.52912468918595,1880
meghan mcgregor,F,338.48989353069527,1881
toni calderon,M,338.38286249260375,2242
lopez manuel martin,M,338.3076526864056,2243
amy weldon,F,338.0312933499909,1882
jay hunt,M,338.0039698695536,2244
valerie buhler,F,337.91160536343716,1883
ben lundin,M,337.89004187109214,2245
howard erica chew,F,337.8480523659259,1884
gabriel barros,M,337.8124681420078,2246
ashleigh fischer,F,337.7022209045463,1885
nick veglia,M,337.6065923463064,2247
mindy hyatt,F,337.53877795542195,1886
jed penkman,M,337.53625876812055,2248
nick shymanski,M,337.467653438854,2249
marianne osteen,F,337.3167950167073,1887
matthew lapaglia,M,337.22580033067743,2250
richard urias,M,337.1989852011539,2251
luis boal,M,337.1857873732072,2252
zimny malgorzata nyc,F,337.1832802334809,1888
erik kintzel,M,337.07139242483896,2253
brian wiest,M,336.8526743867584,2254
ben sorensen,M,336.73199450764787,2255
ryan herzog,M,336.68508431433554,2256
tristin elder,M,336.5956798693576,2257
lison martinez,F,336.50126722749764,1889
misty hart,F,336.4908746128806,1890
alexandra fekete,F,336.30056403184034,1891
emily quigley,F,336.29972830614855,1892
cortney wilcox,F,336.2974157569792,1893
fernandez miriam morales,F,335.9494243722487,1894
nolan mynatt,M,335.8841511411696,2258
michael weingärtner,M,335.8664878989171,2259
patrick baylis,M,335.7378906447635,2260
vanessa durocher,F,335.5375587061056,1895
fillipow amelia valinsky,F,335.49063970266565,1896
saveriu berti,M,335.47573194788316,2261
roberta gecchele,F,335.46530672664875,1897
charlotte dequeker,F,335.09927849762363,1898
robert hajnal,M,335.0690699878032,2262
jessica owen,F,335.01868416738444,1899
luna saucedo lorena de,F,334.97876273038196,1900
tanya donais,F,334.91585620944215,1901
erin lipp,F,334.7889034919856,1902
plançon matthew stojanovic,M,334.77919894703945,2263
laura catti,F,334.7687761360728,1903
ines jozic,F,334.689909526734,1904
kyle obermann,M,334.6360880651846,2264
lindsay dose,F,334.4515640866895,1905
miriam kalkgruber,F,334.1611236239078,1906
amelia kegan,F,334.106484180531,1907
amber hall,F,333.9023981380545,1908
drew brown,M,333.87251109846216,2265
jérôme jomaron,M,333.79734180098995,2266
ellie wilson,F,333.7743767623331,1909
ethan sharkowicz,M,333.7567261726772,2267
christopher de la vega,M,333.6980846334908,2268
paweł buczek,M,333.6698505244181,2269
brenden spetzler,M,333.5735319494207,2270
andy morris,M,333.44269635710225,2271
naoko ikuta,F,333.17531436566634,1910
przemyslaw czapczynski,M,333.16861031362276,2272
dave stinchfield,M,333.15786301726854,2273
michael starr,M,333.1400317301491,2274
ronan bellec,M,333.1007665191972,2275
james sweeney,M,333.0610030696493,2276
mariela vigliocco,F,333.0504484484395,1911
tajda knafelj,F,333.03497475140256,1912
patrick bohard,M,332.777240656095,2277
markus mingo,M,332.7169669927109,2278
joel smith,M,332.6375396625657,2279
sylvain maurel,M,332.5754386269415,2280
lissa eastvold-walton,F,332.4080501192156,1913
antoine aubour,M,332.34573892109825,2281
colleen jay,F,332.08108648743115,1914
pierre bourgoin,M,331.96349468100635,2282
michael busada,M,331.9476905577554,2283
françois dubreucq,M,331.82480183347786,2284
shianne kattner,F,331.74562277162823,1915
devyn hannon,F,331.73229211804045,1916
aaron lee,M,331.5788985045697,2285
francieli kiekow,F,331.5551082743908,1917
marion torrecilla,F,331.4769737250187,1918
kathie maestas,F,331.43515456000245,1919
jan noll,M,331.3377845933042,2286
jesse case,F,331.2831872342024,1920
kyle jones,M,331.1862136090378,2287
alaina star,F,331.085554423692,1921
liberty malabwa,M,330.9274460532437,2288
dan schaefer,M,330.8781499795193,2289
susanne sepp,F,330.7857179165944,1922
brianna lawrance,F,330.6755810893381,1923
alain etcheverry,M,330.66984757583504,2290
terrance duong,M,330.32982443243606,2291
jodi semonell,F,330.22489818473025,1924
andrea kooiman,F,330.22415297676173,1925
saskia plaucheur,F,330.2208300643432,1926
cedric brunet,M,330.06372653202544,2292
isiah lucero,M,330.0224454436948,2293
greg saunders,M,329.75480938890763,2294
dennis serna,M,329.73470659712075,2295
caroline charel,F,329.7204258621589,1927
joshua brown,M,329.2438997590776,2296
mike bristow,M,329.1602771072351,2297
erin patterson,F,329.12609271521694,1928
martin fritzhand,M,329.0122840612173,2298
sean eversole,M,328.91716802627684,2299
lori ligouri,F,328.76656987228785,1929
christopher kussmaul,M,328.74976067204085,2300
matthew moore,M,328.67958247205615,2301
keith kennedy,M,328.67348962341856,2302
olivia groeber,F,328.52912468918595,1930
laurel wright,F,328.48989353069527,1931
domenech jordi gisbert,M,328.38286249260375,2303
nicole burnham,F,328.3274104088207,1932
bermudez pablo martinez,M,328.3076526864056,2304
angela moore,F,328.29785763633316,1933
maddie mau,F,328.0312933499909,1934
brady burgess,M,328.0039698695536,2305
caroline johnssen,F,327.91160536343716,1935
todd dill,M,327.89004187109214,2306
marie binder,F,327.8480523659259,1936
santiago trull,M,327.8124681420078,2307
catherine maledy,F,327.7022209045463,1937
llewelyn engel,F,327.53877795542195,1938
miha globocnik,M,327.53625876812055,2308
dustin guenther,M,327.467653438854,2309
emilie thatcher,F,327.3167950167073,1939
aaron fleisher,M,327.2513771864413,2310
david johnson,M,327.22580033067743,2311
carrion javier romero,M,327.1857873732072,2312
chris kaneshiro,M,327.07139242483896,2313
sam klockenkemper,M,326.8526743867584,2314
carl hubbard,M,326.73199450764787,2315
michael sager,M,326.68508431433554,2316
jacob massler,M,326.5956798693576,2317
brittney street,F,326.5937451056703,1940
salome bresch,F,326.50126722749764,1941
sandra loza,F,326.4908746128806,1942
sarah malone,F,326.4693074790481,1943
gabi sara ionescu,F,326.30056403184034,1944
nikki criscuolo,F,326.29972830614855,1945
jeanette evans,F,326.2974157569792,1946
pauline dessioux,F,325.9494243722487,1947
howie stern,M,325.8841511411696,2318
thomas zahn,M,325.8664878989171,2319
joshua o'neal,M,325.7378906447635,2320
jessica vargo,F,325.49063970266565,1948
daniele baruffi,M,325.47573194788316,2321
jessica johnson,F,325.46530672664875,1949
corrie crane,F,325.1109148649048,1950
alison zebourian,F,325.09927849762363,1951
paula mcnally,F,325.06191212846863,1952
amanda templeton,F,325.01868416738444,1953
jo munkenbeck,F,324.97876273038196,1954
molly russell,F,324.91585620944215,1955
tina davis,F,324.7889034919856,1956
de campos alejandro herrero,M,324.77919894703945,2322
sonia mendonca,F,324.7687761360728,1957
neringa kaulinaite,F,324.689909526734,1958
antoine holuigue,M,324.6360880651846,2323
rainy adkins,F,324.4515640866895,1959
shad mika,M,324.3282493512135,2324
cristina lauber,F,324.1611236239078,1960
marybeth soderquist,F,323.9023981380545,1961
brunza labore,M,323.87251109846216,2325
antoine appia,M,323.79734180098995,2326
ella crowley,F,323.7743767623331,1962
ryan king,M,323.6980846334908,2327
florian verissimo,M,323.6698505244181,2328
kevin porter,M,323.5735319494207,2329
matt cantrell,M,323.44269635710225,2330
wida de klerk,F,323.2550733806829,1963
rika furihata,F,323.17531436566634,1964
peter prek,M,323.16861031362276,2331
ken gioia,M,323.1400317301491,2332
romain bellec,M,323.1007665191972,2333
blake harris,M,323.0610030696493,2334
sworupa khadka,F,323.03497475140256,1965
kevin jan,M,322.777240656095,2335
eric conce,M,322.7169669927109,2336
guillaume dube,M,322.6375396625657,2337
mathieu isoardi,M,322.5754386269415,2338
david faught,M,322.34573892109825,2339
elianna bier,F,322.20967789334196,1966
sarah kirsty williams,F,322.08108648743115,1967
jeremy suwinski,M,322.02130389097783,2340
hiroto komatsu,M,321.96349468100635,2341
matthew urbanski,M,321.9476905577554,2342
kelly tyrrell,F,321.92740670898775,1968
kelly dinneen,F,321.73229211804045,1969
kianna wika,F,321.5551082743908,1970
hansen vanesa martinez,F,321.4769737250187,1971
daniel trenda,M,321.3377845933042,2343
matthew hutson,M,321.1862136090378,2344
david gatebe,M,320.9274460532437,2345
kenny speer,M,320.8781499795193,2346
alexa fehn,F,320.7857179165944,1972
jenine bliss,F,320.6755810893381,1973
simon nicolas,M,320.66984757583504,2347
calvin doner,M,320.32982443243606,2348
shannon ryan,F,320.22489818473025,1974
manon forat,F,320.2208300643432,1975
frederic jehanno,M,320.06372653202544,2349
ethan olsen,M,320.0224454436948,2350
buck blankenship,M,319.9705762983047,2351
moira flannery,F,319.96064880329635,1976
angela ritchie,F,319.9290584312693,1977
bart rothwell,M,319.75480938890763,2352
alex schwab,M,319.73470659712075,2353
elodie pairaud,F,319.7204258621589,1978
chad bingham,M,319.2438997590776,2354
jeff jensen,M,319.1602771072351,2355
monica mittel,F,319.12609271521694,1979
alyona richey,F,318.76656987228785,1980
jeff pickett,M,318.74976067204085,2356
michael shep,M,318.67958247205615,2357
anthony nelson,M,318.67348962341856,2358
john adams,M,318.54569809202206,2359
meghan gerry,F,318.52912468918595,1981
anne shepherd,F,318.48989353069527,1982
jerome chretien,M,318.38286249260375,2360
nicole lapaglia,F,318.3274104088207,1983
lobera jose manuel luno,M,318.3076526864056,2361
sarah normand,F,318.29785763633316,1984
anne crispino,F,318.0312933499909,1985
david fuller,M,318.0039698695536,2362
nadia zimmermann,F,317.91160536343716,1986
trevor hiltz,M,317.89004187109214,2363
roborgh olivia,F,317.8480523659259,1987
sierra degroff,F,317.8358216665253,1988
weerapong wongsa,M,317.8124681420078,2364
lauren head,F,317.7022209045463,1989
daniel krayzel,M,317.6065923463064,2365
aurora leon,F,317.53877795542195,1990
baptiste braux,M,317.53625876812055,2366
dustin desroches,M,317.467653438854,2367
maggie cashman,F,317.3167950167073,1991
matthew webb,M,317.2513771864413,2368
luis reyes,M,317.22580033067743,2369
matthieu taurand,M,317.1857873732072,2370
anna galatoula,F,317.1832802334809,1992
j. warren coulam,M,317.07139242483896,2371
will newcomb,M,317.0172674989439,2372
joe mangan,M,316.73199450764787,2373
dan alldridge,M,316.68508431433554,2374
brian umlauf,M,316.5956798693576,2375
laurence marx,F,316.50126722749764,1993
joanna ksiezka,F,316.30056403184034,1994
sarah carman,F,316.29972830614855,1995
hannah day,F,316.2974157569792,1996
santos estibaliz garcia,F,315.9494243722487,1997
christopher amelon,M,315.8664878989171,2376
shane rominger,M,315.7378906447635,2377
stephanie schwartz,F,315.49063970266565,1998
fabio plona,M,315.47573194788316,2378
- vecvagare sigita vace,F,315.46530672664875,1999
jasmin braun,F,315.09927849762363,2000
indira garcia,F,315.01868416738444,2001
courtney gras,F,314.97876273038196,2002
jessika scannell,F,314.91585620944215,2003
brittney phillips,F,314.7889034919856,2004
daniel kundig,M,314.77919894703945,2379
sabine eggers,F,314.7687761360728,2005
carrie gleeson,F,314.689909526734,2006
ka keung chan,M,314.6360880651846,2380
wendy janssen,F,314.4515640866895,2007
dan fishbein,M,314.3282493512135,2381
johanna marie funk,F,314.1611236239078,2008
eric holle,M,313.87251109846216,2382
anne hinman,F,313.8518310024939,2009
evan bordeau,M,313.79734180098995,2383
reh vanatta,F,313.7743767623331,2010
benjamin brimmer,M,313.7567261726772,2384
nathan cartier,M,313.6980846334908,2385
andreas dill,M,313.6698505244181,2386
michael jones,M,313.5735319494207,2387
bryan paisley,M,313.44269635710225,2388
kate murrell,F,313.2550733806829,2011
jie mu,F,313.17531436566634,2012
sascha muhr,M,313.16861031362276,2389
chris portella,M,313.1400317301491,2390
theo soriano,M,313.1007665191972,2391
gregory horning,M,313.0610030696493,2392
mahauld granier,F,313.0504484484395,2013
manon lalloz,F,313.03497475140256,2014
tomasz kik,M,312.777240656095,2393
fuk cheung tsang,M,312.7169669927109,2394
pierre point,M,312.5754386269415,2395
patrick nadeau,M,312.34573892109825,2396
chloe brooks,F,312.08108648743115,2015
diego espinosa,M,312.02130389097783,2397
toru iwakuma,M,311.96349468100635,2398
dennis boic,M,311.9476905577554,2399
margaret moody,F,311.92740670898775,2016
jordan fields,F,311.73229211804045,2017
lauren rooke,F,311.5551082743908,2018
torras merce subils,F,311.4769737250187,2019
jorg pallanich,M,311.3377845933042,2400
niki veldman,F,311.2831872342024,2020
haden madsen,M,311.1862136090378,2401
conrad easby,M,310.92859267906545,2402
thomas ndlovu,M,310.9274460532437,2403
john bertram,M,310.8781499795193,2404
heike noa,F,310.7857179165944,2021
leah vincent,F,310.6755810893381,2022
jean michel grognux,M,310.66984757583504,2405
vahan michaelian,M,310.32982443243606,2406
gil noemí gonzález,F,310.24462555724244,2023
lauren theodore,F,310.22489818473025,2024
cecile veron,F,310.2208300643432,2025
loic maitre,M,310.06372653202544,2407
paul bonnett,M,310.0224454436947,2408
lourdes gutierrez-kellam,F,309.96064880329635,2026
simon boag,M,309.75480938890763,2409
brandon mcdowell,M,309.73470659712075,2410
elodie thivel,F,309.7204258621589,2027
christopher ortiz,M,309.2438997590776,2411
brendan bliss,M,309.1602771072351,2412
dana kleinerman,F,309.12609271521694,2028
tony nguyen,M,309.0122840612173,2413
alexander east,M,308.91716802627684,2414
julie hughes,F,308.76656987228785,2029
nathan bowser,M,308.74976067204085,2415
tom lyle,M,308.67348962341856,2416
lauren moran,F,308.52912468918595,2030
cara marrs,F,308.48989353069527,2031
derek auclair,M,308.38286249260375,2417
heysha rodriguez,F,308.3274104088207,2032
gonzalez antonio felguera,M,308.3076526864056,2418
ali everhart,F,308.29785763633316,2033
stephen england,M,308.0039698695536,2419
virginie gosset,F,307.91160536343716,2034
duli myrvete zekaj,F,307.8480523659259,2035
henrik ove westerlin,M,307.8124681420078,2420
martin tomcik,M,307.53625876812055,2421
steven wiebe,M,307.467653438854,2422
katie harris,F,307.3167950167073,2036
nathan warner,M,307.2513771864413,2423
james oglesby,M,307.22580033067743,2424
clement dupuy,M,307.1857873732072,2425
enora cadiou,F,307.1832802334809,2037
pao vang,M,307.07139242483896,2426
drew sprafke,M,306.73199450764787,2427
brian landry,M,306.68508431433554,2428
julie rapenne,F,306.50126722749764,2038
stephanie reimondo,F,306.4908746128806,2039
cody moraga,M,306.4876323723011,2429
loreta kmet,F,306.30056403184034,2040
bess thompson,F,306.29972830614855,2041
gillian soles,F,306.2974157569792,2042
morales jesus alvarez,M,306.11320041729175,2430
cendrine corven,F,305.9494243722487,2043
andrew zieg,M,305.8841511411696,2431
guillaume bourgeteau,M,305.8664878989171,2432
griffin dow,M,305.7378906447635,2433
stephanie delacroix,F,305.5375587061056,2044
simone cosentino,M,305.47573194788316,2434
ruckli cornelia hauser,F,305.46530672664875,2045
michael nanaszko,M,305.2948057206631,2435
poirier marine elias,F,305.09927849762363,2046
courtney anderson,F,305.01868416738444,2047
sofia lightbody,F,304.97876273038196,2048
hannah pugh,F,304.91585620944215,2049
morgan williams,F,304.7889034919856,2050
clement dagoneau,M,304.77919894703945,2436
lindsey klassen,F,304.7687761360728,2051
garai agnes szonja,F,304.689909526734,2052
hugo guignand,M,304.6360880651846,2437
johanna sherman,F,304.4515640866895,2053
andrew komp,M,304.3282493512135,2438
stefanie roscher,F,304.1611236239078,2054
mark martin,M,303.92793919694896,2439
louise marie jandeaux,F,303.88994078033943,2055
james zafarana,M,303.87251109846216,2440
samantha sellke,F,303.8518310024939,2056
erwan carron,M,303.79734180098995,2441
evie tate,F,303.7743767623331,2057
kory mcafee,M,303.6980846334908,2442
roger hull,M,303.5735319494207,2443
thomas wilkes,M,303.44269635710225,2444
msawenkosi nsibande,F,303.2550733806829,2058
tamaki asanuma,F,303.17531436566634,2059
alex lamberix,M,303.16861031362276,2445
emmanuel guillome,M,303.1007665191972,2446
daniel o'connor,M,303.0610030696493,2447
emil hristov,M,302.6375396625657,2448
johann bremond,M,302.5754386269415,2449
david blaylock,M,302.4418627974624,2450
gabriella eaton,F,302.4080501192156,2060
tilman bertram,M,302.34573892109825,2451
takahiro makino,M,301.96349468100635,2452
andrew mcdowall,M,301.9476905577554,2453
anna komer,F,301.92740670898775,2061
masazumi fujioka,M,301.91633532320304,2454
sarah clark,F,301.74562277162823,2062
andrea blomquist,F,301.73229211804045,2063
cloé prud'homme,F,301.5551082743908,2064
catherine litherland,F,301.4769737250187,2065
claudia graetsch-vasquez,F,301.43515456000245,2066
gerald gruber,M,301.3377845933042,2455
sayard tanis,F,301.2831872342024,2067
othaniel phahlane,M,300.9274460532437,2456
mark krause,M,300.8781499795193,2457
jana zimmermann,F,300.7857179165944,2068
marco scheibe,M,300.66984757583504,2458
saulius eidukas,M,300.32982443243606,2459
emilie capus,F,300.2208300643432,2069
anthony fayolle,M,300.06372653202544,2460
steven fletcher,M,300.0224454436947,2461
patrick werhane,M,299.9705762983047,2462
denise klatt,F,299.96064880329635,2070
chewey bk lam,M,299.75480938890763,2463
bryce straka,M,299.73470659712075,2464
lucie jouglar,F,299.7204258621589,2071
orlando montalvo,M,299.2438997590776,2465
judson clark,M,299.1602771072351,2466
